,"Dollars",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Finance and insurance  [52]","67,302","68,039","67,991","67,894","68,419","68,567","69,120","69,208","70,140","70,130","70,515","70,652","70,319","70,356","70,182","70,102","70,052","70,657","70,686","71,149","71,777","71,944","71,847","72,772","71,820","72,265","73,246","73,851","74,331","74,674","74,807","75,203","75,455","75,721","76,515","76,542","77,814","78,309","78,795","77,986","77,689","77,812","77,610","78,276","78,061","78,074","77,075","78,647","81,320","80,597","81,066","80,983","81,134","81,010","81,041","81,203","81,606","82,651","83,689","83,332","83,020","82,979","82,957","82,598","82,372","82,546","83,741","84,188","83,471","84,231","84,421","83,545","83,140","82,630","82,473","82,983","83,871","85,168","85,413","84,961","85,501","85,910","86,215","86,764","87,528","87,521","88,547","89,706","88,815","88,383","88,238","89,260","89,488","89,845","90,213","90,731","90,154","90,738","90,533","90,932","91,530","92,302","92,191","92,906","92,898","93,592","94,497","95,277","96,537","97,281","97,709","98,750","98,930","99,167","100,114","100,490","101,437","101,971","102,702","102,076","102,234","102,618","102,359","102,632","103,361","103,976","104,996","105,187","104,468","104,994","104,667","103,748","103,940","102,629","103,443","103,437","102,120","101,756","101,693","101,179","101,828","103,246","100,859","100,944","100,784","100,728","101,148","101,471","101,060","101,129","101,242","100,525","101,697","101,292","102,087","101,682","101,335","100,864","101,842","102,299","103,257","102,521","103,218","104,139","104,443","105,045","105,936","106,392","106,696","106,833","106,749","106,215","106,268","107,230","106,394","108,564","107,650","107,459","107,043","106,311","107,250","107,564","107,856","106,985","108,819","109,155","109,585","109,683","110,138","109,590","109,229","110,574","110,144","110,458","111,214","112,287","113,168","113,637","114,286","113,602","112,897","113,529","114,671","114,405","114,237","113,749","113,687","114,096","114,126","114,983","115,566","116,396","117,684","119,269","118,887","119,728","120,815","121,222","121,438","120,964","120,422","121,062","122,548","122,715","122,411","122,553","121,992","122,127","124,148","123,778","124,024","124,281","124,111","124,836","126,771","127,092","128,123","127,501","128,374","128,551","127,843","130,723","132,445","134,087","136,868","137,453","136,746","136,017","136,184","136,449","137,192","137,885","137,957","138,903","137,262","136,843","137,409","137,082","137,070","138,532","138,934","140,623","139,712","140,029","140,611","139,193","139,951","140,844","141,007","141,186","141,857","142,782","142,980","143,846","144,281","145,486","144,858","145,614","140,141","143,497","143,605","146,278","147,413","147,812","148,551","150,418","151,752","151,853","153,494","154,548","154,689","154,216","155,966","157,268","159,244","160,873","162,491","162,802","163,641","163,920","164,240","163,318","163,543","162,746","162,132","160,809","160,813","160,519","160,060","159,410","160,711","160,287","161,522","161,686","162,520","162,124","162,669","162,125","161,727","162,044","162,187","163,091","162,711","163,410","163,612","164,955","164,417","165,858","165,544","166,454","167,256","168,057","168,388"

Symbol legend:
.., not available for a specific reference period




Footnotes:
1,"Aggregates are not always equal to the sum of their components."
2,"At the lowest level of detail, it may not be possible to produce a homogeneous series from 1997 to the present. Only industries and certain aggregates that provide good continuity back to 1997 have data from 1997 to 2006."
3,"Effective November 30, 2023, the data is presented on a 2017 reference year basis."
4,"The alphanumeric code appearing in square brackets beside the industry title represents the identification code of an aggregation of NAICS industries, whose definition is included in the full classification provided in the definitions, data sources and methods for the statistical program <a href="https://www23.statcan.gc.ca/imdb/p2SV.pl?Function=getSurvey&SDDS=1301" rel="external noopener noreferrer" target="_blank">1301 - Gross domestic product by Industry - National (Monthly) (opens new window)</a>."



"How to cite: Statistics Canada. Table 36-10-0434-01  Gross domestic product (GDP) at basic prices, by industry, monthly (x 1,000,000)"
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610043401
